article_frequency,transcript_frequency,emotion_differences,average_difference
"{'fear': 0.0, 'anger': 0.0, 'trust': 0.1935483870967742, 'surprise': 0.03225806451612903, 'positive': 0.3548387096774194, 'negative': 0.03225806451612903, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0967741935483871, 'anticipation': 0.2903225806451613}","{'fear': 0.028616852146263912, 'anger': 0.02384737678855326, 'trust': 0.16216216216216217, 'surprise': 0.03815580286168521, 'positive': 0.3004769475357711, 'negative': 0.06041335453100159, 'sadness': 0.025437201907790145, 'disgust': 0.001589825119236884, 'joy': 0.11605723370429252, 'anticipation': 0.24324324324324326}","{'positive': 0.054361762141648284, 'negative': 0.02815529001487256, 'anticipation': 0.04707933740191805, 'joy': 0.01928304015590543, 'fear': 0.028616852146263912, 'trust': 0.03138622493461202, 'sadness': 0.025437201907790145, 'disgust': 0.001589825119236884, 'surprise': 0.0058977383455561805, 'anger': 0.02384737678855326}",0.02656546489563567
"{'fear': 0.06698564593301436, 'anger': 0.05741626794258373, 'trust': 0.10047846889952153, 'surprise': 0.05741626794258373, 'positive': 0.2727272727272727, 'negative': 0.08133971291866028, 'sadness': 0.06220095693779904, 'disgust': 0.028708133971291867, 'joy': 0.11961722488038277, 'anticipation': 0.15311004784688995}","{'fear': 0.05810055865921788, 'anger': 0.053631284916201116, 'trust': 0.1441340782122905, 'surprise': 0.07150837988826815, 'positive': 0.2446927374301676, 'negative': 0.08156424581005586, 'sadness': 0.03910614525139665, 'disgust': 0.013407821229050279, 'joy': 0.10726256983240223, 'anticipation': 0.18659217877094972}","{'positive': 0.028034535297105118, 'negative': 0.00022453289139558186, 'anticipation': 0.03348213092405977, 'joy': 0.012354655047980542, 'fear': 0.008885087273796478, 'trust': 0.04365560931276896, 'sadness': 0.023094811686402393, 'disgust': 0.015300312742241588, 'surprise': 0.014092111945684417, 'anger': 0.003784983026382617}",0.018290877014781746
"{'fear': 0.0425531914893617, 'anger': 0.02127659574468085, 'trust': 0.2127659574468085, 'surprise': 0.06382978723404255, 'positive': 0.2978723404255319, 'negative': 0.0425531914893617, 'sadness': 0.0, 'disgust': 0.02127659574468085, 'joy': 0.06382978723404255, 'anticipation': 0.23404255319148937}","{'fear': 0.06497622820919176, 'anger': 0.05071315372424723, 'trust': 0.19334389857369255, 'surprise': 0.06656101426307448, 'positive': 0.2519809825673534, 'negative': 0.07131537242472266, 'sadness': 0.039619651347068144, 'disgust': 0.02694136291600634, 'joy': 0.08716323296354993, 'anticipation': 0.1473851030110935}","{'positive': 0.045891357858178494, 'negative': 0.02876218093536096, 'anticipation': 0.08665745018039586, 'joy': 0.02333344572950738, 'fear': 0.022423036719830057, 'trust': 0.01942205887311596, 'sadness': 0.039619651347068144, 'disgust': 0.00566476717132549, 'surprise': 0.0027312270290319324, 'anger': 0.029436557979566378}",0.030394173382338067
"{'fear': 0.125, 'anger': 0.05357142857142857, 'trust': 0.14285714285714285, 'surprise': 0.05357142857142857, 'positive': 0.16071428571428573, 'negative': 0.10714285714285714, 'sadness': 0.08928571428571429, 'disgust': 0.017857142857142856, 'joy': 0.07142857142857142, 'anticipation': 0.17857142857142858}","{'fear': 0.0462085308056872, 'anger': 0.031990521327014215, 'trust': 0.15876777251184834, 'surprise': 0.08175355450236967, 'positive': 0.2559241706161137, 'negative': 0.06872037914691943, 'sadness': 0.04739336492890995, 'disgust': 0.016587677725118485, 'joy': 0.11848341232227488, 'anticipation': 0.17417061611374407}","{'positive': 0.095209884901828, 'negative': 0.038422477995937704, 'anticipation': 0.004400812457684505, 'joy': 0.04705484089370346, 'fear': 0.07879146919431279, 'trust': 0.015910629654705494, 'sadness': 0.04189234935680434, 'disgust': 0.0012694651320243715, 'surprise': 0.028182125930941097, 'anger': 0.021580907244414353}",0.03727149627623562
"{'fear': 0.05660377358490566, 'anger': 0.1320754716981132, 'trust': 0.1320754716981132, 'surprise': 0.05660377358490566, 'positive': 0.1320754716981132, 'negative': 0.18867924528301888, 'sadness': 0.07547169811320754, 'disgust': 0.03773584905660377, 'joy': 0.07547169811320754, 'anticipation': 0.11320754716981132}","{'fear': 0.0728051391862955, 'anger': 0.06209850107066381, 'trust': 0.13276231263383298, 'surprise': 0.07494646680942184, 'positive': 0.22483940042826553, 'negative': 0.10278372591006424, 'sadness': 0.057815845824411134, 'disgust': 0.017130620985010708, 'joy': 0.09850107066381156, 'anticipation': 0.15631691648822268}","{'positive': 0.09276392873015232, 'negative': 0.08589551937295464, 'anticipation': 0.04310936931841136, 'joy': 0.023029372550604013, 'fear': 0.016201365601389836, 'trust': 0.0006868409357197736, 'sadness': 0.01765585228879641, 'disgust': 0.020605228071593065, 'surprise': 0.018342693224516177, 'anger': 0.0699769706274494}",0.0388267140721587
"{'fear': 0.07142857142857142, 'anger': 0.05714285714285714, 'trust': 0.17142857142857143, 'surprise': 0.02857142857142857, 'positive': 0.2, 'negative': 0.12857142857142856, 'sadness': 0.08571428571428572, 'disgust': 0.02857142857142857, 'joy': 0.08571428571428572, 'anticipation': 0.14285714285714285}","{'fear': 0.06584362139917696, 'anger': 0.06995884773662552, 'trust': 0.13305898491083676, 'surprise': 0.06721536351165981, 'positive': 0.262002743484225, 'negative': 0.08367626886145405, 'sadness': 0.03292181069958848, 'disgust': 0.027434842249657063, 'joy': 0.10425240054869685, 'anticipation': 0.15363511659807957}","{'positive': 0.062002743484224965, 'negative': 0.044895159709974514, 'anticipation': 0.010777973740936725, 'joy': 0.018538114834411132, 'fear': 0.005584950029394464, 'trust': 0.03836958651773467, 'sadness': 0.052792475014697235, 'disgust': 0.0011365863217715072, 'surprise': 0.038643934940231245, 'anger': 0.012815990593768374}",0.02855575151871448
"{'fear': 0.09210526315789473, 'anger': 0.07894736842105263, 'trust': 0.09210526315789473, 'surprise': 0.05921052631578947, 'positive': 0.17763157894736842, 'negative': 0.1118421052631579, 'sadness': 0.07894736842105263, 'disgust': 0.05263157894736842, 'joy': 0.09210526315789473, 'anticipation': 0.16447368421052633}","{'fear': 0.06372934697088907, 'anger': 0.05271439811172305, 'trust': 0.14083398898505115, 'surprise': 0.07867820613690008, 'positive': 0.22423288749016523, 'negative': 0.08969315499606609, 'sadness': 0.040912667191188044, 'disgust': 0.022816679779701022, 'joy': 0.12195121951219512, 'anticipation': 0.16443745082612116}","{'positive': 0.046601308542796815, 'negative': 0.022148950267091808, 'anticipation': 3.623338440517099e-05, 'joy': 0.029845956354300388, 'fear': 0.028375916187005662, 'trust': 0.04872872582715641, 'sadness': 0.03803470122986458, 'disgust': 0.029814899167667396, 'surprise': 0.019467679821110605, 'anger': 0.026232970309329577}",0.02892873410907284
"{'fear': 0.072, 'anger': 0.056, 'trust': 0.208, 'surprise': 0.056, 'positive': 0.176, 'negative': 0.104, 'sadness': 0.096, 'disgust': 0.048, 'joy': 0.088, 'anticipation': 0.096}","{'fear': 0.0784313725490196, 'anger': 0.06162464985994398, 'trust': 0.19047619047619047, 'surprise': 0.05042016806722689, 'positive': 0.22969187675070027, 'negative': 0.10644257703081232, 'sadness': 0.06722689075630252, 'disgust': 0.022408963585434174, 'joy': 0.07282913165266107, 'anticipation': 0.12044817927170869}","{'positive': 0.05369187675070028, 'negative': 0.0024425770308123262, 'anticipation': 0.024448179271708684, 'joy': 0.015170868347338926, 'fear': 0.006431372549019612, 'trust': 0.017523809523809525, 'sadness': 0.028773109243697484, 'disgust': 0.025591036414565827, 'surprise': 0.005579831932773109, 'anger': 0.0056246498599439795}",0.018527731092436977
"{'fear': 0.05517241379310345, 'anger': 0.06896551724137931, 'trust': 0.14482758620689656, 'surprise': 0.07586206896551724, 'positive': 0.23448275862068965, 'negative': 0.06896551724137931, 'sadness': 0.06206896551724138, 'disgust': 0.034482758620689655, 'joy': 0.1103448275862069, 'anticipation': 0.14482758620689656}","{'fear': 0.06821963394342762, 'anger': 0.07820299500831947, 'trust': 0.10815307820299501, 'surprise': 0.07986688851913477, 'positive': 0.23460898502495842, 'negative': 0.09484193011647254, 'sadness': 0.05324459234608985, 'disgust': 0.03993344425956739, 'joy': 0.10815307820299501, 'anticipation': 0.13477537437603992}","{'positive': 0.00012622640426876441, 'negative': 0.025876412875093235, 'anticipation': 0.010052211830856639, 'joy': 0.0021917493832118856, 'fear': 0.013047220150324168, 'trust': 0.036674508003901554, 'sadness': 0.008824373171151527, 'disgust': 0.005450685638877732, 'surprise': 0.0040048195536175335, 'anger': 0.009237477766940158}",0.01154856847782432
"{'fear': 0.07258064516129033, 'anger': 0.11290322580645161, 'trust': 0.10483870967741936, 'surprise': 0.04838709677419355, 'positive': 0.23387096774193547, 'negative': 0.10483870967741936, 'sadness': 0.024193548387096774, 'disgust': 0.024193548387096774, 'joy': 0.0967741935483871, 'anticipation': 0.1774193548387097}","{'fear': 0.06440677966101695, 'anger': 0.06779661016949153, 'trust': 0.13728813559322034, 'surprise': 0.04915254237288136, 'positive': 0.25, 'negative': 0.10338983050847457, 'sadness': 0.03983050847457627, 'disgust': 0.030508474576271188, 'joy': 0.1016949152542373, 'anticipation': 0.15593220338983052}","{'positive': 0.01612903225806453, 'negative': 0.0014488791689447889, 'anticipation': 0.021487151448879166, 'joy': 0.004920721705850201, 'fear': 0.00817386550027338, 'trust': 0.03244942591580098, 'sadness': 0.015636960087479494, 'disgust': 0.006314926189174414, 'surprise': 0.0007654455986878111, 'anger': 0.045106615636960085}",0.015243302351011484
"{'fear': 0.05084745762711865, 'anger': 0.03389830508474576, 'trust': 0.1694915254237288, 'surprise': 0.0847457627118644, 'positive': 0.1864406779661017, 'negative': 0.13559322033898305, 'sadness': 0.06779661016949153, 'disgust': 0.0, 'joy': 0.0847457627118644, 'anticipation': 0.1864406779661017}","{'fear': 0.04828226555246054, 'anger': 0.028783658310120707, 'trust': 0.16620241411327763, 'surprise': 0.07892293407613742, 'positive': 0.2618384401114206, 'negative': 0.06313834726090993, 'sadness': 0.03064066852367688, 'disgust': 0.009285051067780872, 'joy': 0.14113277623026926, 'anticipation': 0.17177344475394615}","{'positive': 0.0753977621453189, 'negative': 0.07245487307807312, 'anticipation': 0.014667233212155545, 'joy': 0.05638701351840486, 'fear': 0.002565192074658107, 'trust': 0.003289111310451176, 'sadness': 0.03715594164581465, 'disgust': 0.009285051067780872, 'surprise': 0.005822828635726987, 'anger': 0.0051146467746250555}",0.028213965346300923
"{'fear': 0.09803921568627451, 'anger': 0.0392156862745098, 'trust': 0.1568627450980392, 'surprise': 0.058823529411764705, 'positive': 0.29411764705882354, 'negative': 0.13725490196078433, 'sadness': 0.0196078431372549, 'disgust': 0.0, 'joy': 0.0784313725490196, 'anticipation': 0.11764705882352941}","{'fear': 0.06077348066298342, 'anger': 0.0423572744014733, 'trust': 0.17679558011049723, 'surprise': 0.053406998158379376, 'positive': 0.27071823204419887, 'negative': 0.07734806629834254, 'sadness': 0.034990791896869246, 'disgust': 0.014732965009208104, 'joy': 0.1141804788213628, 'anticipation': 0.15469613259668508}","{'positive': 0.02339941501462467, 'negative': 0.05990683566244179, 'anticipation': 0.037049073773155666, 'joy': 0.03574910627234319, 'fear': 0.037265735023291086, 'trust': 0.019932835012458017, 'sadness': 0.015382948759614344, 'disgust': 0.014732965009208104, 'surprise': 0.005416531253385329, 'anger': 0.003141588126963496}",0.02519770339074857
"{'fear': 0.10344827586206896, 'anger': 0.05747126436781609, 'trust': 0.12643678160919541, 'surprise': 0.06896551724137931, 'positive': 0.25287356321839083, 'negative': 0.06896551724137931, 'sadness': 0.04597701149425287, 'disgust': 0.022988505747126436, 'joy': 0.10344827586206896, 'anticipation': 0.14942528735632185}","{'fear': 0.06646216768916155, 'anger': 0.06952965235173825, 'trust': 0.16155419222903886, 'surprise': 0.046012269938650305, 'positive': 0.25971370143149286, 'negative': 0.07464212678936605, 'sadness': 0.03783231083844581, 'disgust': 0.03067484662576687, 'joy': 0.11554192229038855, 'anticipation': 0.13803680981595093}","{'positive': 0.006840138213102032, 'negative': 0.0056766095479867384, 'anticipation': 0.011388477540370923, 'joy': 0.012093646428319588, 'fear': 0.036986108172907414, 'trust': 0.03511741061984344, 'sadness': 0.008144700655807066, 'disgust': 0.0076863408786404346, 'surprise': 0.022953247302729005, 'anger': 0.012058387983922156}",0.01589450673436288
"{'fear': 0.09090909090909091, 'anger': 0.05818181818181818, 'trust': 0.10545454545454545, 'surprise': 0.07272727272727272, 'positive': 0.18545454545454546, 'negative': 0.13090909090909092, 'sadness': 0.10181818181818182, 'disgust': 0.02181818181818182, 'joy': 0.09454545454545454, 'anticipation': 0.13818181818181818}","{'fear': 0.0856269113149847, 'anger': 0.07339449541284404, 'trust': 0.1162079510703364, 'surprise': 0.07339449541284404, 'positive': 0.1834862385321101, 'negative': 0.1345565749235474, 'sadness': 0.0856269113149847, 'disgust': 0.021406727828746176, 'joy': 0.09174311926605505, 'anticipation': 0.1345565749235474}","{'positive': 0.0019683069224353533, 'negative': 0.00364748401445647, 'anticipation': 0.003625243258270794, 'joy': 0.0028023352793994927, 'fear': 0.005282179594106207, 'trust': 0.01075340561579094, 'sadness': 0.016191270503197117, 'disgust': 0.00041145398943564365, 'surprise': 0.000667222685571317, 'anger': 0.015212677231025859}",0.006056157909368919
"{'fear': 0.10891089108910891, 'anger': 0.10396039603960396, 'trust': 0.09405940594059406, 'surprise': 0.039603960396039604, 'positive': 0.22277227722772278, 'negative': 0.0891089108910891, 'sadness': 0.034653465346534656, 'disgust': 0.039603960396039604, 'joy': 0.07920792079207921, 'anticipation': 0.18811881188118812}","{'fear': 0.07021791767554479, 'anger': 0.07021791767554479, 'trust': 0.11138014527845036, 'surprise': 0.06053268765133172, 'positive': 0.24213075060532688, 'negative': 0.09443099273607748, 'sadness': 0.03631961259079903, 'disgust': 0.029055690072639227, 'joy': 0.12106537530266344, 'anticipation': 0.16464891041162227}","{'positive': 0.019358473377604102, 'negative': 0.005322081844988377, 'anticipation': 0.023469901469565846, 'joy': 0.04185745451058423, 'fear': 0.03869297341356412, 'trust': 0.0173207393378563, 'sadness': 0.0016661472442643724, 'disgust': 0.010548270323400378, 'surprise': 0.020928727255292115, 'anger': 0.033742478364059164}",0.0212907247141179
"{'fear': 0.03389830508474576, 'anger': 0.05084745762711865, 'trust': 0.1271186440677966, 'surprise': 0.059322033898305086, 'positive': 0.2288135593220339, 'negative': 0.09322033898305085, 'sadness': 0.06779661016949153, 'disgust': 0.0, 'joy': 0.11864406779661017, 'anticipation': 0.22033898305084745}","{'fear': 0.06130268199233716, 'anger': 0.04342273307790549, 'trust': 0.16475095785440613, 'surprise': 0.05874840357598978, 'positive': 0.2707535121328225, 'negative': 0.06896551724137931, 'sadness': 0.04342273307790549, 'disgust': 0.02554278416347382, 'joy': 0.1136653895274585, 'anticipation': 0.14942528735632185}","{'positive': 0.041939952810788605, 'negative': 0.02425482174167154, 'anticipation': 0.0709136956945256, 'joy': 0.0049786782691516734, 'fear': 0.0274043769075914, 'trust': 0.03763231378660953, 'sadness': 0.024373877091586033, 'disgust': 0.02554278416347382, 'surprise': 0.000573630322315305, 'anger': 0.007424724549213155}",0.02650388553369266
"{'fear': 0.1262135922330097, 'anger': 0.11650485436893204, 'trust': 0.05825242718446602, 'surprise': 0.02912621359223301, 'positive': 0.2621359223300971, 'negative': 0.07766990291262135, 'sadness': 0.009708737864077669, 'disgust': 0.009708737864077669, 'joy': 0.07766990291262135, 'anticipation': 0.23300970873786409}","{'fear': 0.054945054945054944, 'anger': 0.0521978021978022, 'trust': 0.15934065934065933, 'surprise': 0.054945054945054944, 'positive': 0.27472527472527475, 'negative': 0.054945054945054944, 'sadness': 0.03296703296703297, 'disgust': 0.016483516483516484, 'joy': 0.12362637362637363, 'anticipation': 0.17582417582417584}","{'positive': 0.012589352395177666, 'negative': 0.02272484796756641, 'anticipation': 0.05718553291368825, 'joy': 0.04595647071375228, 'fear': 0.07126853728795476, 'trust': 0.10108823215619331, 'sadness': 0.0232582951029553, 'disgust': 0.006774778619438815, 'surprise': 0.025818841352821933, 'anger': 0.06430705217112984}",0.043097194068067855
"{'fear': 0.042682926829268296, 'anger': 0.054878048780487805, 'trust': 0.15853658536585366, 'surprise': 0.04878048780487805, 'positive': 0.29878048780487804, 'negative': 0.0975609756097561, 'sadness': 0.03048780487804878, 'disgust': 0.018292682926829267, 'joy': 0.10365853658536585, 'anticipation': 0.14634146341463414}","{'fear': 0.040586245772266064, 'anger': 0.04171364148816235, 'trust': 0.1589627959413754, 'surprise': 0.05073280721533258, 'positive': 0.3111612175873732, 'negative': 0.06200676437429538, 'sadness': 0.02480270574971815, 'disgust': 0.016910935738444193, 'joy': 0.12965050732807215, 'anticipation': 0.16347237880496054}","{'positive': 0.012380729782495159, 'negative': 0.03555421123546072, 'anticipation': 0.017130915390326407, 'joy': 0.025991970742706302, 'fear': 0.0020966810570022323, 'trust': 0.00042621057552175157, 'sadness': 0.00568509912833063, 'disgust': 0.001381747188385074, 'surprise': 0.0019523194104545324, 'anger': 0.013164407292325458}",0.011576429180300826
